step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
7675000,15350.000002209708,7.80000000158907,-840184.9348547007,223127.30668179388,-617057.6281729068,311.4693869969061,765.0255544473363,1.0239783202152004,107
7700000,15400.000002219893,7.850000001599255,-842410.7661821023,223460.186363874,-618950.5798182283,311.9340626659809,764.4219587881908,1.0247868643210252,107
7725000,15450.00000223008,7.900000001609441,-842880.3754777936,222181.31470391763,-620699.060773876,310.14885144330265,765.9689670523985,1.0227171280570917,107
7750000,15500.000002240266,7.950000001619627,-843197.5845267423,221983.657906826,-621213.9266199163,309.872937023228,761.0729923801417,1.0292962567424906,107
7775000,15550.000002250452,8.000000001629813,-841414.1753660911,222709.54483876727,-618704.6305273238,310.8862220446049,762.6330991987544,1.0271906411978682,107
7800000,15600.000002260638,8.050000001639999,-840551.831892435,223788.4221443391,-616763.4097480959,312.3922557883392,765.5361418896205,1.0232953603353672,107
7825000,15650.000002270825,8.100000001650185,-841243.3269574852,222615.0889223127,-618628.2380351725,310.7543684994971,764.1327754725968,1.0251746912441906,107
7850000,15700.00000228101,8.150000001660372,-841841.95355854,220337.16682545436,-621504.7867330856,307.5745559983449,764.8808508543887,1.0241720410305015,107
7875000,15750.000002291195,8.200000001670556,-841549.7944499776,221847.79404146792,-619702.0004085096,309.6832810125522,766.4387588941732,1.0220902493174284,107
7900000,15800.000002301384,8.250000001680746,-841523.856966882,223049.24647209607,-618474.610494786,311.3604206582495,763.9649550435134,1.0253998917006175,107
7925000,15850.00000231157,8.300000001690933,-841149.2113831718,222530.16343636,-618619.0479468119,310.63581873773336,763.7862897148532,1.0256397538336854,107
7950000,15900.000002321756,8.350000001701119,-841758.6775355618,222910.5226690641,-618848.1548664977,311.16677238393106,764.2833197438581,1.0249727580437376,107
7975000,15950.000002331944,8.400000001711305,-840321.1004353585,222255.9596365845,-618065.140798774,310.2530503052256,764.8356901200618,1.0242325146224736,107
8000000,16000.000002342127,8.450000001721488,-842497.0482661496,223297.5666129912,-619199.4816531584,311.7070573976688,765.31229687929,1.0235946624130148,107
8025000,16050.000002352315,8.500000001731678,-841061.166727412,222715.52666010064,-618345.6400673114,310.8945722293112,764.6055408867696,1.024540812581811,107
8050000,16100.000002362502,8.550000001741864,-842899.6122524459,222045.9418002625,-620853.6704521835,309.9598807792252,763.5746380441425,1.0259240461040549,107
8075000,16150.000002372688,8.60000000175205,-841003.7405962688,221434.9856311763,-619568.7549650925,309.10703068975306,763.1400630566018,1.0265082651106785,107
8100000,16200.000002382874,8.650000001762237,-841019.3032760862,221803.01524185744,-619216.2880342288,309.62077308614664,764.2168382332247,1.0250619234924736,107
8125000,16250.00000239306,8.700000001772423,-841679.6501625809,222239.3518370565,-619440.2983255243,310.2298670327912,763.9201000907615,1.0254600999130845,107
8150000,16300.000002403249,8.75000000178261,-842644.1298076301,222786.5839560772,-619857.5458515529,310.9937630130329,764.6030513152402,1.0245441485188482,107
